Va,Vb,Vc,Ia,Ib,Ic,fault_type
-8767.161942,4396.995275,4370.166667,56.77766339,59.04423673,2.266573334,no fault
-8766.91855,4325.315614,4441.602935,57.10875332,58.74500229,1.636248974,no fault
-8765.896429,4253.251754,4512.644675,57.43477052,58.44054979,1.005779272,no fault
-8764.095671,4180.810096,4583.285575,57.75568603,58.13090626,0.375220231,no fault
-8761.516435,4107.997074,4653.519361,58.07147134,57.8160992,0.25537214,no fault
-8758.158951,4034.819156,4723.339795,58.38209841,57.49615659,0.885941826,no fault
-8754.023517,3961.282842,4792.740675,58.68753965,57.17110683,1.516432819,no fault
-8749.110499,3887.394664,4861.715835,58.98776792,56.84097881,2.146789114,no fault
-8743.420335,3813.161185,4930.25915,59.28275656,56.50580184,2.776954718,no fault
-8736.953529,3738.588999,4998.364531,59.57247936,56.1656057,3.406873658,no fault
-8729.710657,3663.68473,5066.025928,59.85691058,55.8204206,4.03648998,no fault
-8721.692362,3588.455031,5133.237331,60.13602498,55.47027722,4.665747757,no fault
-8712.899355,3512.906585,5199.99277,60.40979774,55.11520664,5.294591097,no fault
-8703.332419,3437.046102,5266.286316,60.67820455,54.75524041,5.92296414,no fault
-8692.992402,3360.880321,5332.112081,60.94122158,54.39041051,6.550811071,no fault
-8681.880223,3284.416007,5397.464216,61.19882546,54.02074934,7.178076122,no fault
-8669.996869,3207.659952,5462.336917,61.4509933,53.64628973,7.804703574,no fault
-8657.343396,3130.618975,5526.724421,61.69770271,53.26706494,8.430637768,no fault
-8643.920928,3053.299918,5590.62101,61.93893177,52.88310867,9.055823105,no fault
-8629.730657,2975.709648,5654.021008,62.17465907,52.49445501,9.680204051,no fault
-8614.773843,2897.85506,5716.918783,62.40486364,52.1011385,10.30372515,no fault
-8599.051815,2819.743067,5779.308748,62.62952506,51.70319406,10.926331,no fault
-8582.565969,2741.380608,5841.185362,62.84862336,51.30065704,11.54796632,no fault
-8565.317771,2662.774643,5902.543128,63.06213909,50.89356321,12.16857588,no fault
-8547.308751,2583.932156,5963.376595,63.27005327,50.48194871,12.78810456,no fault
-8528.54051,2504.860149,6023.680361,63.47234744,50.06585011,13.40649733,no fault
-8509.014715,2425.565646,6083.449069,63.66900363,49.64530438,14.02369925,no fault
-8488.7331,2346.05569,6142.67741,63.86000437,49.22034886,14.63965551,no fault
-8467.697466,2266.337344,6201.360123,64.04533269,48.79102131,15.25431139,no fault
-8445.909683,2186.417688,6259.491995,64.22497214,48.35735985,15.86761229,no fault
-8423.371685,2106.303823,6317.067863,64.39890676,47.91940302,16.47950374,no fault
-8400.085475,2026.002863,6374.082612,64.5671211,47.47718971,17.08993138,no fault
-8376.05312,1945.521942,6430.531178,64.7296002,47.0307592,17.698841,no fault
-8351.276756,1864.868208,6486.408548,64.88632966,46.58015115,18.30617851,no fault
-8325.758583,1784.048826,6541.709757,65.03729553,46.12540558,18.91188995,no fault
-8299.500868,1703.070975,6596.429893,65.18248442,45.66656288,19.51592154,no fault
-8272.505944,1621.941847,6650.564097,65.32188342,45.20366382,20.1182196,no fault
-8244.776207,1540.668648,6704.107559,65.45548015,44.7367495,20.71873065,no fault
-8216.314122,1459.258599,6757.055523,65.58326275,44.26586141,21.31740134,no fault
-8187.122217,1377.71893,6809.403287,65.70521987,43.79104137,21.9141785,no fault
-8157.203083,1296.056883,6861.1462,65.82134067,43.31233155,22.50900911,no fault
-8126.55938,1214.279714,6912.279667,65.93161484,42.82977449,23.10184035,no fault
-8095.193829,1132.394685,6962.799144,66.03603258,42.34341303,23.69261954,no fault
-8063.109216,1050.40907,7012.700146,66.13458461,41.85329039,24.28129422,no fault
-8030.308391,968.3301523,7061.978239,66.2272622,41.3594501,24.8678121,no fault
-7996.794268,886.1652215,7110.629046,66.31405709,40.86193603,25.45212107,no fault
-7962.569823,803.9215764,7158.648247,66.39496159,40.36079236,26.03416923,no fault
-7927.638097,721.6065223,7206.031574,66.4699685,39.85606361,26.6139049,no fault
-7892.002191,639.227371,7252.77482,66.53907117,39.34779461,27.19127656,no fault
-7855.665273,556.7914398,7298.873833,66.60226345,38.83603052,27.76623293,no fault
-7818.630569,474.3060512,7344.324518,66.65953974,38.32081679,28.33872295,no fault
-7780.901369,391.7785319,7389.122837,66.71089494,37.80219918,28.90869576,no fault
-7742.481025,309.2162127,7433.264812,66.75632449,37.28022376,29.47610073,no fault
-7703.372948,226.626427,7476.746521,66.79582436,36.75493689,30.04088747,no fault
-7663.580613,144.0165111,7519.564102,66.82939104,36.22638524,30.6030058,no fault
-7623.107555,61.39380277,7561.713752,66.85702155,35.69461576,31.16240579,no fault
-7581.957368,-21.2343589,7603.191727,66.87871343,35.15967567,31.71903776,no fault
-7540.133708,-103.8606344,7643.994343,66.89446475,34.62161249,32.27285226,no fault
-7497.64029,-186.4776844,7684.117975,66.90427413,34.08047403,32.8238001,no fault
-7454.480888,-269.0781704,7723.559058,66.90814068,33.53630834,33.37183234,no fault
-7410.659336,-351.6547553,7762.314091,66.90606406,32.98916376,33.9169003,no fault
-7366.179526,-434.2001042,7800.37963,66.89804446,32.43908889,34.45895557,no fault
-7321.04541,-516.706885,7837.752295,66.88408259,31.8861326,34.99794999,no fault
-7275.260996,-599.1677688,7874.428764,66.86417969,31.33034399,35.53383569,no fault
-7228.830351,-681.5754311,7910.405782,66.83833752,30.77177245,36.06656508,no fault
-7181.7576,-763.922552,7945.680152,66.80655839,30.21046757,36.59609082,no fault
-7134.046923,-846.2018168,7980.24874,66.76884512,29.64647923,37.12236588,no fault
-7085.702559,-928.4059171,8014.108476,66.72520105,29.07985752,37.64534353,no fault
-7036.728802,-1010.527551,8047.256353,66.67563006,28.51065277,38.16497729,no fault
-6987.130002,-1092.559424,8079.689426,66.62013656,27.93891553,38.68122102,no fault
-6936.910565,-1174.49425,8111.404815,66.55872547,27.3646966,39.19402887,no fault
-6886.074952,-1256.32475,8142.399701,66.49140225,26.78804698,39.70335527,no fault
-6834.627677,-1338.043656,8172.671333,66.41817288,26.20901789,40.20915499,no fault
-6782.573311,-1419.643709,8202.21702,66.33904387,25.62766076,40.7113831,no fault
-6729.916478,-1501.117662,8231.03414,66.25402223,25.04402724,41.20999499,no fault
-6676.661854,-1582.458276,8259.120131,66.16311554,24.45816916,41.70494638,no fault
-6622.814171,-1663.658328,8286.472499,66.06633185,23.87013857,42.19619328,no fault
-6568.378212,-1744.710603,8313.088815,65.96367977,23.27998769,42.68369208,no fault
-6513.358811,-1825.607904,8338.966715,65.85516842,22.68776895,43.16739947,no fault
-6457.760856,-1906.343043,8364.103899,65.74080743,22.09353495,43.64727247,no fault
-6401.589285,-1986.90885,8388.498135,65.62060696,21.49733848,44.12326848,no fault
-6344.849088,-2067.298168,8412.147256,65.49457769,20.89923249,44.5953452,no fault
-6287.545304,-2147.503857,8435.049161,65.36273081,20.29927011,45.06346071,no fault
-6229.683025,-2227.518792,8457.201817,65.22507804,19.69750463,45.52757341,no fault
-6171.267389,-2307.335866,8478.603255,65.0816316,19.0939895,45.9876421,no fault
-6112.303586,-2386.947989,8499.251575,64.93240423,18.48877833,46.4436259,no fault
-6052.796852,-2466.34809,8519.144942,64.77740919,17.88192489,46.89548431,no fault
-5992.752474,-2545.529115,8538.281589,64.61666025,17.27348307,47.34317718,no fault
-5932.175785,-2624.484032,8556.659817,64.45017169,16.66350692,47.78666477,no fault
-5871.072166,-2703.205827,8574.277992,64.27795828,16.05205062,48.22590767,no fault
-5809.447044,-2781.687507,8591.134551,64.10003534,15.43916848,48.66086686,no fault
-5747.305893,-2859.922102,8607.227996,63.91641866,14.82491495,49.09150371,no fault
-5684.654234,-2937.902662,8622.556896,63.72712456,14.20934459,49.51777998,no fault
-5621.497631,-3015.622261,8637.119892,63.53216985,13.59251206,49.93965778,no fault
-5557.841694,-3093.073994,8650.915688,63.33157184,12.97447218,50.35709966,no fault
-5493.692077,-3170.250983,8663.94306,63.12534835,12.35527982,50.77006853,no fault
-5429.054478,-3247.146372,8676.20085,62.91351771,11.73499,51.17852771,no fault
-5363.93464,-3323.753331,8687.687971,62.69609873,11.11365781,51.58244092,no fault
-5298.338346,-3400.065054,8698.4034,62.47311071,10.49133844,51.98177227,no fault
-5232.271423,-3476.074764,8708.346187,62.24457348,9.868087169,52.37648631,no fault
-5165.739739,-3551.775709,8717.515449,62.01050732,9.243959357,52.76654796,no fault
-5098.749205,-3627.161165,8725.91037,61.77093303,8.619010443,53.15192259,no fault
-5031.30577,-3702.224436,8733.530205,61.52587189,7.99329594,53.53257595,no fault
-4963.415425,-3776.958853,8740.374278,61.27534566,7.366871426,53.90847424,no fault
-4895.084201,-3851.357779,8746.44198,61.01937661,6.739792544,54.27958406,no fault
-4826.318168,-3925.414605,8751.732773,60.75798746,6.112114995,54.64587247,no fault
-4757.123432,-3999.122754,8756.246186,60.49120144,5.483894533,55.0073069,no fault
-4687.506142,-4072.475677,8759.981819,60.21904224,4.85518696,55.36385528,no fault
-4617.47248,-4145.466859,8762.939339,59.94153403,4.226048121,55.71548591,no fault
-4547.028668,-4218.089816,8765.118485,59.65870147,3.5965339,56.06216757,no fault
-4476.180962,-4290.338099,8766.519062,59.37056969,2.966700215,56.40386947,no fault
-4404.935656,-4362.205289,8767.140946,59.07716426,2.33660301,56.74056125,no fault
-4333.299079,-4433.685003,8766.984082,58.77851126,1.706298255,57.07221301,no fault
-4261.277592,-4504.770891,8766.048483,58.47463722,1.075841937,57.39879528,no fault
-4188.877594,-4575.45664,8764.334234,58.16556912,0.445290057,57.72027906,no fault
-4116.105516,-4645.73597,8761.841486,57.85133441,0.185301376,58.03663579,no fault
-4042.967822,-4715.602639,8758.57046,57.53196102,0.81587635,58.34783737,no fault
-3969.471007,-4785.05044,8754.521448,57.20747731,1.446378852,58.65385616,no fault
-3895.621602,-4854.073206,8749.694808,56.8779121,2.076752878,58.95466497,no fault
-3821.426164,-4922.664805,8744.09097,56.54329466,2.706942436,59.25023709,no fault
-3746.891286,-4990.819145,8737.710431,56.20365472,3.336891546,59.54054627,no fault
-3672.023587,-5058.530171,8730.553758,55.85902245,3.966544255,59.8255667,no fault
-3596.829718,-5125.791869,8722.621586,55.50942846,4.595844631,60.10527309,no fault
-3521.316357,-5192.598265,8713.914622,55.1549038,5.224736778,60.37964057,no fault
-3445.490213,-5258.943424,8704.433636,54.79547996,5.853164834,60.64864479,no fault
-3369.35802,-5324.821453,8694.179473,54.43118887,6.481072977,60.91226185,no fault
-3292.926542,-5390.226501,8683.153042,54.06206289,7.108405433,61.17046832,no fault
-3216.202566,-5455.152758,8671.355324,53.6881348,7.73510648,61.42324128,no fault
-3139.192909,-5519.594456,8658.787366,53.30943783,8.36112045,61.67055828,no fault
-3061.904411,-5583.545873,8645.450284,52.9260056,8.986391736,61.91239734,no fault
-2984.343937,-5647.001326,8631.345263,52.53787218,9.610864799,62.14873698,no fault
-2906.518376,-5709.95518,8616.473556,52.14507204,10.23448417,62.37955621,no fault
-2828.434641,-5772.401843,8600.836484,51.74764008,10.85719445,62.60483453,no fault
-2750.099668,-5834.335768,8584.435436,51.34561159,11.47894034,62.82455193,no fault
-2671.520416,-5895.751454,8567.271869,50.93902229,12.0996666,63.03868888,no fault
-2592.703863,-5956.643444,8549.347308,50.52790829,12.71931809,63.24722638,no fault
-2513.657012,-6017.006332,8530.663343,50.11230611,13.33783979,63.45014589,no fault
-2434.386883,-6076.834754,8511.221636,49.69225266,13.95517673,63.64742939,no fault
-2354.900518,-6136.123396,8491.023914,49.26778526,14.5712741,63.83905936,no fault
-2275.204977,-6194.866992,8470.071969,48.83894162,15.18607717,64.02501878,no fault
-2195.307339,-6253.060325,8448.367663,48.40575981,15.79953131,64.20529113,no fault
-2115.214701,-6310.698224,8425.912925,47.96827833,16.41158206,64.37986038,no fault
-2034.934177,-6367.775571,8402.709748,47.52653603,17.02217503,64.54871105,no fault
-1954.472899,-6424.287295,8378.760194,47.08057214,17.63125599,64.71182813,no fault
-1873.838013,-6480.228377,8354.06639,46.63042629,18.23877084,64.86919713,no fault
-1793.036683,-6535.593847,8328.63053,46.17613846,18.84466562,65.02080408,no fault
-1712.076084,-6590.378788,8302.454872,45.71774899,19.4488865,65.1666355,no fault
-1630.963409,-6644.578334,8275.541743,45.25529861,20.05137983,65.30667844,no fault
-1549.705862,-6698.18767,8247.893532,44.78882839,20.65209207,65.44092046,no fault
-1468.310661,-6751.202034,8219.512695,44.31837977,21.25096988,65.56934965,no fault
-1386.785037,-6803.616717,8190.401754,43.84399454,21.84796005,65.69195458,no fault
-1305.13623,-6855.427064,8160.563294,43.36571483,22.44300956,65.80872438,no fault
-1223.371493,-6906.628472,8129.999965,42.88358312,23.03606555,65.91964867,no fault
-1141.49809,-6957.216393,8098.714483,42.39764225,23.62707534,66.02471759,no fault
-1059.523292,-7007.186334,8066.709626,41.90793538,24.21598644,66.12392182,no fault
-977.4543811,-7056.533857,8033.988238,41.414506,24.80274654,66.21725253,no fault
-895.298647,-7105.254577,8000.553224,40.91739794,25.38730351,66.30470145,no fault
-813.0633873,-7153.344167,7966.407555,40.41665537,25.96960543,66.3862608,no fault
-730.7559066,-7200.798356,7931.554263,39.91232275,26.54960059,66.46192334,no fault
-648.383516,-7247.612929,7895.996445,39.4044449,27.12723745,66.53168235,no fault
-565.9535321,-7293.783726,7859.737258,38.89306691,27.70246472,66.59553163,no fault
-483.473277,-7339.306648,7822.779925,38.37823421,28.27523129,66.65346551,no fault
-400.950077,-7384.17765,7785.127727,37.85999254,28.8454863,66.70547884,no fault
-318.3912623,-7428.392746,7746.784009,37.33838793,29.41317908,66.75156701,no fault
-235.8041662,-7471.94801,7707.752176,36.81346671,29.97825921,66.79172591,no fault
-153.1961246,-7514.839572,7668.035697,36.2852755,30.5406765,66.82595199,no fault
-70.5744753,-7557.063623,7627.638098,35.75386122,31.10038099,66.85424221,no fault
12.05344288,-7598.616411,7586.562969,35.21927108,31.65732296,66.87659404,no fault
94.68029041,-7639.494247,7544.813957,34.68155256,32.21145295,66.8930055,no fault
177.2987279,-7679.693498,7502.394771,34.14075342,32.76272173,66.90347515,no fault
259.9014167,-7719.210595,7459.309178,33.59692171,33.31108033,66.90800204,no fault
342.4810195,-7758.042027,7415.561007,33.05010572,33.85648005,66.90658577,no fault
425.0302013,-7796.184344,7371.154143,32.50035403,34.39887244,66.89922648,no fault
507.5416293,-7833.63416,7326.092531,31.94771548,34.93820933,66.88592481,no fault
590.0079746,-7870.388147,7280.380172,31.39223914,35.4744428,66.86668194,no fault
672.421912,-7906.44304,7234.021128,30.83397437,36.00752523,66.84149959,no fault
754.776121,-7941.795638,7187.019517,30.27297074,36.53740926,66.81038,no fault
837.0632864,-7976.442799,7139.379512,29.70927809,37.06404782,66.77332591,no fault
919.276099,-8010.381446,7091.105347,29.14294649,37.58739415,66.73034064,no fault
1001.407256,-8043.608565,7042.201309,28.57402625,38.10740174,66.68142799,no fault
1083.449463,-8076.121204,6992.671742,28.0025679,38.62402441,66.62659231,no fault
1165.395431,-8107.916476,6942.521045,27.4286222,39.13721628,66.56583847,no fault
1247.237882,-8138.991555,6891.753673,26.85224013,39.64693174,66.49917187,no fault
1328.969546,-8169.343682,6840.374136,26.27347289,40.15312554,66.42659843,no fault
1410.583163,-8198.970161,6788.386998,25.69237189,40.65575271,66.34812459,no fault
1492.071485,-8227.86836,6735.796875,25.10898874,41.1547686,66.26375734,no fault
1573.427272,-8256.035712,6682.608441,24.52337527,41.65012888,66.17350415,no fault
1654.643298,-8283.469715,6628.826418,23.93558349,42.14178955,66.07737304,no fault
1735.712348,-8310.167933,6574.455584,23.34566561,42.62970695,65.97537257,no fault
1816.627223,-8336.127993,6519.50077,22.75367404,43.11383774,65.86751178,no fault
1897.380735,-8361.34759,6463.966855,22.15966136,43.5941389,65.75380025,no fault
1977.96571,-8385.824485,6407.858774,21.56368032,44.07056777,65.6342481,no fault
2058.374991,-8409.556501,6351.18151,20.96578388,44.54308205,65.50886593,no fault
2138.601436,-8432.541532,6293.940097,20.36602514,45.01163975,65.37766488,no fault
2218.637917,-8454.777536,6236.13962,19.76445736,45.47619925,65.24065662,no fault
2298.477326,-8476.262538,6177.785212,19.161134,45.9367193,65.0978533,no fault
2378.112571,-8496.99463,6118.882059,18.55610863,46.39315898,64.94926761,no fault
2457.536578,-8516.971969,6059.43539,17.949435,46.84547776,64.79491275,no fault
2536.742293,-8536.192781,5999.450488,17.341167,47.29363544,64.63480244,no fault
2615.722679,-8554.655359,5938.93268,16.73135866,47.73759223,64.46895089,no fault
2694.470722,-8572.358064,5877.887341,16.12006414,48.1773087,64.29737283,no fault
2772.979427,-8589.299322,5816.319895,15.50733774,48.61274577,64.12008351,no fault
2851.241819,-8605.477628,5754.235809,14.8932339,49.04386478,63.93709868,no fault
2929.250948,-8620.891547,5691.640599,14.27780715,49.47062743,63.74843458,no fault
3006.999884,-8635.539708,5628.539824,13.66111216,49.89299581,63.55410797,no fault
3084.48172,-8649.42081,5564.93909,13.04320372,50.31093241,63.35413613,no fault
3161.689575,-8662.533621,5500.844046,12.4241367,50.7244001,63.1485368,no fault
